@relation 'UNSWNB15Train'
@attribute state {1,2,3,4,5,6,7,999}
@attribute sttl real
@attribute dttl real
@attribute djit real
@attribute swin real
@attribute dwin real
@attribute synack real
@attribute ct_state_ttl real
@attribute ct_dst_sport_ltm real
@attribute ct_src_ltm real
@attribute ct_srv_dst real
@attribute attack_cat {Normal,Fuzzers,Analysis,Backdoor,DoS,Exploits,Generic,Reconnaissance,Shellcode,Worms}
@data
1,254,0,0,0,0,0,2,1,7,17,Fuzzers
1,254,0,0,0,0,0,2,3,3,7,Generic
2,62,252,145.684578,255,255,0.091856,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,7,17,Fuzzers
1,254,0,0,0,0,0,2,3,4,12,Generic
2,62,252,2718.366056,255,255,0.028723,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
2,62,252,2718.366056,255,255,0.028723,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,3,4,12,Generic
1,254,0,0,0,0,0,2,4,5,9,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,2,2,9,Generic
1,254,0,0,0,0,0,2,4,4,13,Generic
2,254,252,138.680484,255,255,0.010126,1,1,1,1,Reconnaissance
2,62,252,3679.340785,255,255,0.08089,1,1,1,1,Exploits
2,62,252,162.7405,255,255,0.078353,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,8,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
2,62,252,2106.639715,255,255,0.026561,1,1,1,1,Exploits
2,62,252,61.215535,255,255,0.012288,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,8,Generic
2,62,252,147.982453,255,255,0.181091,1,1,2,1,Exploits
2,62,252,2106.639715,255,255,0.026561,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,7,17,Fuzzers
1,254,0,0,0,0,0,2,4,4,5,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
2,62,252,46.730707,255,255,0.021874,1,1,2,1,DoS
2,62,252,61.215535,255,255,0.012288,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,4,5,4,Generic
2,254,252,207.349328,255,255,0.014664,1,1,9,1,Reconnaissance
1,254,0,0,0,0,0,2,3,7,18,Generic
1,254,0,0,0,0,0,2,4,4,5,Generic
2,254,252,174.619766,255,255,0.01639,1,1,1,1,Exploits
2,62,252,272.156719,255,255,0.113717,1,1,5,1,DoS
1,254,0,0,0,0,0,2,4,4,18,Analysis
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,9,Generic
1,254,0,0,0,0,0,2,3,7,18,Generic
1,254,0,0,0,0,0,2,2,3,10,Generic
2,254,252,58.740043,255,255,0.064549,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,4,5,Generic
1,254,0,0,0,0,0,2,3,4,3,Generic
1,254,0,0,0,0,0,2,3,7,18,Generic
1,254,0,0,0,0,0,2,4,4,18,Backdoor
1,254,0,0,0,0,0,2,2,3,10,Generic
1,254,0,0,0,0,0,2,1,7,17,Fuzzers
1,254,0,0,0,0,0,2,3,4,12,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,4,4,5,Generic
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,4,4,8,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,3,4,3,Generic
1,254,0,0,0,0,0,2,4,4,8,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,1,3,17,Fuzzers
1,254,0,0,0,0,0,2,1,1,11,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,4,4,18,DoS
1,254,0,0,0,0,0,2,3,4,3,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,4,4,7,Generic
1,254,0,0,0,0,0,2,4,4,18,Generic
1,254,0,0,0,0,0,2,4,5,7,Generic
2,254,252,57.39116,255,255,0.018879,1,1,1,2,Exploits
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,4,4,7,Generic
2,254,252,138.813266,255,255,0.101736,1,1,1,1,Exploits
2,254,252,197.299438,255,255,0.100774,1,1,1,4,Reconnaissance
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,4,5,4,Generic
2,62,252,3008.256845,255,255,0.056469,1,1,2,1,DoS
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
2,254,252,107.079969,255,255,0.073849,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,4,5,4,Generic
1,254,0,0,0,0,0,2,4,5,6,Generic
2,254,252,120.143062,255,255,0.101478,1,1,2,7,Exploits
1,254,0,0,0,0,0,2,4,4,10,Generic
1,254,0,0,0,0,0,2,4,5,6,Generic
2,62,252,45.805875,255,255,0.011159,1,1,4,2,Exploits
1,254,0,0,0,0,0,2,3,7,11,Generic
2,254,252,187.643984,255,255,0.079853,1,1,5,3,Fuzzers
1,254,0,0,0,0,0,2,4,5,6,Generic
2,254,252,110.838156,255,255,0.0822,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,4,5,6,Generic
1,254,0,0,0,0,0,2,3,3,12,Generic
1,254,0,0,0,0,0,2,3,7,11,Generic
2,254,252,139.224328,255,255,0.022031,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,5,8,Generic
2,254,252,79.5455,255,255,0.039581,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,5,8,Generic
2,254,252,172.366437,255,255,0.072115,1,1,1,1,Reconnaissance
2,254,252,83.265883,255,255,0.024613,1,1,2,7,Fuzzers
2,254,252,178.243453,255,255,0.146447,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,4,5,8,Generic
2,254,252,213.140469,255,255,0.067764,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,4,5,8,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
2,254,252,135.108188,255,255,0.076507,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
2,254,252,2561.3535,255,255,0.068253,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,3,16,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
2,62,252,1435.579862,255,255,0.051884,1,1,2,3,Exploits
1,254,0,0,0,0,0,2,3,3,16,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,3,16,Generic
2,254,252,464.685344,255,255,0.081797,1,1,1,1,Reconnaissance
1,255,0,0,0,0,0,0,1,2,1,Fuzzers
2,62,252,112.309461,255,255,0.139277,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,4,8,10,Generic
2,254,252,130.065656,255,255,0.020023,1,1,2,3,Shellcode
2,62,252,129.840594,255,255,0.145185,1,1,4,4,Analysis
1,254,0,0,0,0,0,2,4,8,10,Generic
1,254,0,0,0,0,0,2,4,5,4,Generic
2,62,252,259.808766,255,255,0.07804,1,1,2,1,Exploits
2,62,252,111.044555,255,255,0.050937,1,1,2,5,Analysis
1,254,0,0,0,0,0,2,4,8,10,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,4,4,11,Generic
2,254,252,156.661641,255,255,0.09253,1,1,1,1,DoS
1,254,0,0,0,0,0,2,4,8,10,Generic
1,254,0,0,0,0,0,2,3,7,17,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,4,4,11,Generic
2,62,252,85.887172,255,255,0.045186,1,1,8,1,Exploits
2,62,252,108.752039,255,255,0.055093,1,1,5,1,Exploits
1,254,0,0,0,0,0,2,4,7,14,Generic
2,254,252,70.29943,255,255,0.035107,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,1,3,17,Generic
1,254,0,0,0,0,0,2,4,4,11,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
2,254,252,139.941391,255,255,0.077163,1,1,3,3,Fuzzers
2,254,252,156.041375,255,255,0.057444,1,1,1,2,Reconnaissance
2,254,252,89.90568,255,255,0.047256,1,1,2,4,Fuzzers
2,254,252,146.216078,255,255,0.010779,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,2,4,16,Generic
2,254,252,62.889051,255,255,0.044694,1,1,3,6,Fuzzers
2,254,252,257.682781,255,255,0.054429,1,1,2,2,Fuzzers
2,254,252,4806.497552,255,255,0.040648,1,1,1,1,Exploits
2,62,252,112.38307,255,255,0.059019,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,4,4,18,Analysis
2,254,252,46.969715,255,255,0.051439,1,1,1,2,Worms
2,62,252,133.624375,255,255,0.041009,1,1,1,1,Exploits
2,62,252,1509.588362,255,255,0.114257,1,1,4,1,Exploits
5,254,252,52.692316,255,255,0.013588,4,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,16,Generic
2,254,252,360.138937,255,255,0.11041,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,4,4,18,Backdoor
2,254,252,165.3485,255,255,0.026863,1,1,4,1,Reconnaissance
2,62,252,1509.588362,255,255,0.114257,1,1,4,1,Exploits
1,254,0,0,0,0,0,2,1,8,1,Reconnaissance
1,254,0,0,0,0,0,2,3,7,16,Generic
1,254,0,0,0,0,0,2,3,4,6,Generic
1,254,0,0,0,0,0,2,3,3,3,Generic
2,254,252,149.365438,255,255,0.030412,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,3,4,6,Generic
5,254,60,0,0,0,0,3,1,1,2,Exploits
2,254,252,122.339742,255,255,0.047833,1,1,4,2,Exploits
1,254,0,0,0,0,0,2,3,4,16,Generic
1,254,0,0,0,0,0,2,3,4,6,Generic
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,4,18,DoS
1,254,0,0,0,0,0,2,1,2,2,Fuzzers
1,254,0,0,0,0,0,2,4,8,7,Generic
2,254,252,91.013602,255,255,0.049141,1,1,6,5,Fuzzers
1,254,0,0,0,0,0,2,3,4,16,Generic
2,254,252,114.553977,255,255,0.018638,1,1,1,2,Exploits
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,3,3,13,Generic
2,254,252,155.802391,255,255,0.09536,1,1,4,3,Fuzzers
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,3,4,16,Generic
1,254,0,0,0,0,0,2,3,3,13,Generic
2,62,252,396.298219,255,255,0.092705,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,3,3,13,Generic
2,254,252,135.729422,255,255,0.078949,1,1,2,1,Exploits
2,254,252,105.329602,255,255,0.081087,1,1,1,11,Fuzzers
1,254,0,0,0,0,0,2,4,7,16,Generic
1,254,0,0,0,0,0,2,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,3,3,8,Generic
2,62,252,103.441281,255,255,0.102496,1,1,1,1,DoS
2,254,252,173.747062,255,255,0.022703,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,7,16,Generic
1,254,0,0,0,0,0,2,3,3,8,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
2,62,252,758.378718,255,255,0.039184,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,Analysis
1,254,0,0,0,0,0,2,4,7,14,Generic
2,62,252,129.70457,255,255,0.049548,1,1,1,2,Exploits
2,254,252,86.17468,255,255,0.034108,1,1,6,6,Fuzzers
1,254,0,0,0,0,0,2,4,7,16,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
2,254,252,123.658742,255,255,0.02794,1,1,1,2,Exploits
1,254,0,0,0,0,0,2,4,4,18,Backdoor
1,254,0,0,0,0,0,2,4,7,14,Generic
2,62,252,117.251891,255,255,0.05629,1,1,1,9,Analysis
2,254,252,93.385055,255,255,0.0485,1,1,2,3,Fuzzers
1,254,0,0,0,0,0,2,3,7,16,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,4,6,8,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,3,4,13,Generic
1,254,0,0,0,0,0,2,4,6,8,Generic
2,254,252,195.979547,255,255,0.144697,1,1,3,1,Generic
1,254,0,0,0,0,0,2,4,4,18,DoS
2,254,252,273.5225,255,255,0.063146,1,1,2,4,Reconnaissance
1,254,0,0,0,0,0,2,4,8,14,Generic
2,62,252,123.504063,255,255,0.063307,1,1,6,1,Exploits
1,254,0,0,0,0,0,2,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,3,4,13,Generic
2,254,252,453.900219,255,255,0.092226,1,1,1,14,Reconnaissance
1,254,0,0,0,0,0,2,4,6,8,Generic
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,139.245422,255,255,0.059012,1,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,4,7,14,Generic
2,62,252,4195.679588,255,255,0.019403,1,1,6,2,Exploits
1,254,0,0,0,0,0,2,3,8,10,Generic
1,254,0,0,0,0,0,2,1,1,6,Fuzzers
2,62,252,102.35643,255,255,0.056894,1,1,2,9,Analysis
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
2,62,252,4195.679588,255,255,0.019403,1,1,6,2,Exploits
2,62,252,172.136156,255,255,0.30471,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,8,10,Generic
2,254,252,133.101266,255,255,0.019641,1,1,1,1,Reconnaissance
2,62,252,579.603687,255,255,0.057405,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,62,252,170.154016,255,255,0.078525,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,1,9,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,62,252,274.068156,255,255,0.06683,1,1,1,5,Analysis
1,254,0,0,0,0,0,2,3,8,10,Generic
1,254,0,0,0,0,0,2,4,4,18,Analysis
2,254,252,222.015781,255,255,0.100719,1,1,2,1,Reconnaissance
2,62,252,96.681516,255,255,0.035313,1,1,1,1,Exploits
2,254,252,115.783336,255,255,0.036487,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,3,3,3,Generic
2,254,252,152.289922,255,255,0.048159,1,1,1,1,Generic
2,62,252,49.869617,255,255,0.008865,1,1,1,1,Exploits
2,254,252,131.137063,255,255,0.074403,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,18,Backdoor
2,254,252,171.974938,255,255,0.045286,1,1,1,1,Reconnaissance
2,62,252,49.869617,255,255,0.008865,1,1,1,1,Exploits
2,62,252,854.249578,255,255,0.025198,1,1,2,1,Generic
2,254,252,953.163937,255,255,0.119298,1,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Exploits
2,254,252,146.161328,255,255,0.050589,1,1,1,1,Exploits
2,254,252,100.968695,255,255,0.038508,1,1,1,1,Exploits
2,254,252,233.517594,255,255,0.096965,1,1,8,1,Fuzzers
2,254,252,82.166914,255,255,0.083052,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,4,4,16,Generic
2,254,252,105.64468,255,255,0.066888,1,1,1,1,Backdoor
2,62,252,387.976375,255,255,0.080551,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,DoS
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
2,254,252,152.224984,255,255,0.109345,1,1,1,2,Fuzzers
2,62,252,4130.026551,255,255,0.08468,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,4,16,Generic
2,254,252,275.78775,255,255,0.079853,1,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,18,Exploits
2,62,252,104.33943,255,255,0.059674,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,16,Generic
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,1,1,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,4,14,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,3,7,11,Generic
1,254,0,0,0,0,0,2,2,3,10,Generic
1,254,0,0,0,0,0,2,1,1,6,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
2,254,252,112.407703,255,255,0.059771,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,1,4,12,Fuzzers
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,127.028961,255,255,0.056741,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,2,4,11,Generic
1,254,0,0,0,0,0,2,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,4,4,18,Analysis
1,254,0,0,0,0,0,2,3,7,16,Generic
2,62,252,81.235187,255,255,0.044668,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,8,14,Generic
1,254,0,0,0,0,0,2,4,4,8,Generic
2,254,252,72.088156,255,255,0.075362,1,1,2,5,Fuzzers
2,254,252,78.069812,255,255,0.053999,1,1,1,1,Shellcode
2,254,252,136.866797,255,255,0.138066,1,1,3,5,Fuzzers
1,254,0,0,0,0,0,2,1,1,16,Generic
2,254,252,142.302719,255,255,0.016921,1,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,4,4,18,Backdoor
2,62,252,806.460302,255,255,0.011607,1,1,5,1,Generic
1,254,0,0,0,0,0,2,4,4,8,Generic
2,254,252,400.020875,255,255,0.078229,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,1,3,1,DoS
1,254,0,0,0,0,0,2,2,2,18,Generic
1,254,0,0,0,0,0,2,4,5,10,Generic
2,62,252,99.317102,255,255,0.108276,1,1,6,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,Exploits
2,254,252,148.003609,255,255,0.00854,1,1,5,1,Reconnaissance
2,62,252,146.248625,255,255,0.061944,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,5,10,Generic
1,254,0,0,0,0,0,2,2,2,18,Generic
1,254,0,0,0,0,0,2,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,4,7,15,Generic
2,62,252,2541.209527,255,255,0.082486,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,DoS
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,4,7,16,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
2,254,252,141.666641,255,255,0.020231,1,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,4,4,18,Exploits
1,254,0,0,0,0,0,2,3,3,3,Generic
2,254,252,261.201813,255,255,0.068633,1,3,5,8,Fuzzers
2,254,252,92.025648,255,255,0.016771,1,1,1,1,Exploits
2,62,252,3987.053946,255,255,0.037758,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,1,1,2,DoS
1,254,0,0,0,0,0,2,1,2,17,Fuzzers
2,62,252,3279.301159,255,255,0.073152,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,3,5,16,Generic
2,254,252,261.201813,255,255,0.068633,1,3,5,8,Fuzzers
1,254,0,0,0,0,0,2,4,7,11,Generic
2,62,252,206.773922,255,255,0.075274,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,4,7,11,Generic
2,62,252,206.773922,255,255,0.075274,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,4,4,18,Fuzzers
1,254,0,0,0,0,0,2,3,5,16,Generic
2,254,252,261.201813,255,255,0.068633,1,3,5,8,Fuzzers
1,254,0,0,0,0,0,2,4,7,11,Generic
2,254,252,71.54357,255,255,0.082114,1,1,1,2,Generic
1,254,0,0,0,0,0,2,3,8,14,Generic
1,254,0,0,0,0,0,2,4,7,15,Generic
1,254,0,0,0,0,0,2,3,3,10,Generic
1,254,0,0,0,0,0,2,3,5,16,Generic
2,62,252,139.026422,255,255,0.04133,1,1,1,1,Exploits
2,254,252,129.232086,255,255,0.035231,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
2,254,252,64.95566,255,255,0.01255,1,1,1,1,Exploits
2,62,252,6369.859238,255,255,0.069432,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,8,7,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,6,6,12,Analysis
1,254,0,0,0,0,0,2,4,7,10,Generic
1,254,0,0,0,0,0,2,3,9,12,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,4,7,10,Generic
1,254,0,0,0,0,0,2,3,9,12,Generic
1,254,0,0,0,0,0,2,3,7,18,Generic
2,62,252,8258.108658,255,255,0.048912,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,6,6,12,Backdoor
2,254,252,82.374625,255,255,0.150401,1,1,1,1,DoS
1,254,0,0,0,0,0,2,4,7,10,Generic
1,254,0,0,0,0,0,2,4,4,4,Generic
2,254,252,108.238859,255,255,0.023657,1,1,1,1,DoS
2,254,252,109.169531,255,255,0.045039,1,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,6,6,12,Exploits
1,254,0,0,0,0,0,2,3,7,18,Generic
2,62,252,8258.108658,255,255,0.048912,1,1,2,1,Exploits
2,254,252,41.943949,255,255,0.046646,1,1,1,2,DoS
2,62,252,93.955656,255,255,0.082015,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,1,7,17,Fuzzers
2,254,252,155.447609,255,255,0.034287,1,2,2,4,Fuzzers
1,254,0,0,0,0,0,2,6,6,12,DoS
1,254,0,0,0,0,0,2,3,7,18,Generic
2,254,252,304.294531,255,255,0.093702,1,1,2,2,Fuzzers
2,254,252,51.128598,255,255,0.032949,1,1,1,1,Exploits
2,254,252,158.01875,255,255,0.111731,1,1,3,3,Exploits
2,254,252,155.447609,255,255,0.034287,1,2,2,4,Fuzzers
1,254,0,0,0,0,0,2,4,7,11,Generic
1,254,0,0,0,0,0,2,6,6,12,Exploits
2,254,252,66.719617,255,255,0.012473,1,1,1,1,DoS
2,254,252,472.992813,255,255,0.106197,1,1,3,1,Reconnaissance
2,62,252,184.973563,255,255,0.058803,1,1,2,3,DoS
1,254,0,0,0,0,0,2,4,4,4,Generic
1,254,0,0,0,0,0,2,2,4,11,Generic
1,254,0,0,0,0,0,2,4,7,10,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,1,1,1,Exploits
2,254,252,66.996977,255,255,0.051546,1,1,2,5,Fuzzers
2,254,252,126.423836,255,255,0.056181,1,1,2,1,Generic
1,254,0,0,0,0,0,2,4,8,14,Generic
1,254,0,0,0,0,0,2,4,4,15,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,2,4,4,Generic
2,254,252,190.262812,255,255,0.077706,1,1,2,4,Fuzzers
1,254,0,0,0,0,0,2,4,4,15,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,1,1,1,Generic
1,254,0,0,0,0,0,2,4,7,14,Generic
1,254,0,0,0,0,0,2,3,7,14,Generic
1,254,0,0,0,0,0,2,2,4,4,Generic
2,254,252,188.700625,255,255,0.086349,1,1,1,1,Reconnaissance
2,62,252,53.053422,255,255,0.053088,1,1,4,2,Exploits
1,254,0,0,0,0,0,2,4,4,15,Generic
2,254,252,205.549922,255,255,0.071961,1,1,1,2,Fuzzers
2,254,252,270.590344,255,255,0.084425,1,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,3,4,10,Generic
2,62,252,0,255,255,0.055442,1,1,1,1,Exploits
2,254,252,252.056234,255,255,0.097922,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,1,3,10,Generic
2,254,252,101.981602,255,255,0.149136,1,1,1,2,Exploits
2,254,252,10591118,255,255,0.068242,1,2,2,3,Fuzzers
1,254,0,0,0,0,0,2,3,4,10,Generic
2,254,252,238.897641,255,255,0.041039,1,1,1,1,Reconnaissance
2,254,252,10591118,255,255,0.068242,1,2,2,3,Fuzzers
2,62,252,2583.618057,255,255,0.091492,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,3,Generic
1,254,0,0,0,0,0,2,3,4,10,Generic
1,254,0,0,0,0,0,2,3,8,10,Generic
